NEW.ID_PROG;YEAR;JULIANDAY;nb_evenement;HS;DS;HEURE_MIN;HEURE_MAX;DUREE;DUREE_CONSIDEREE;VALIDE;SESSION
39;2002;144;12;;;07:00;13:40;6,67;6,67;TRUE;0
39;2002;165;13;;;07:15;13:40;6,42;6,42;TRUE;0
39;2003;142;11;;;07:20;13:20;6;6;TRUE;1
39;2003;164;5;;;07:40;13:50;6,17;6,17;TRUE;2
39;2003;183;19;;;06:40;13:20;6,67;6,67;TRUE;3
39;2004;140;19;;;05:30;13:00;7,5;7,5;TRUE;1
39;2004;163;12;;;08:00;13:00;5;5;TRUE;2
39;2004;184;17;;;08:05;13:40;5,58;5,58;TRUE;3
39;2005;145;9;;;07:15;13:00;5,75;5,75;TRUE;1
39;2005;168;16;;;07:00;12:00;5;5;TRUE;2
39;2005;187;8;;;08:05;09:30;1,42;1,42;FALSE;3
39;2006;138;1;;;13:30;13:30;0;0;FALSE;0
39;2006;139;8;;;07:00;12:15;5,25;5,25;TRUE;1
39;2006;165;13;;;06:40;11:00;4,33;4,33;TRUE;2
39;2006;186;6;;;08:00;12:00;4;4;TRUE;3
39;2007;136;12;;;06:45;12:40;5,92;5,92;TRUE;1
39;2007;159;16;;;06:40;11:00;4,33;4,33;TRUE;2
39;2007;185;12;;;06:00;12:30;6,5;6,5;TRUE;3
39;2008;137;9;;;06:10;12:50;6,67;6,67;TRUE;1
39;2008;158;11;;;07:10;11:00;3,83;3,83;FALSE;2
39;2008;186;6;;;05:50;13:00;7,17;7,17;TRUE;3
39;2009;136;11;;;06:30;12:45;6,25;6,25;TRUE;1
39;2009;156;19;;;05:45;12:40;6,92;6,92;TRUE;2
39;2009;184;8;;;07:15;12:50;5,58;5,58;TRUE;3
39;2009;212;6;;;07:10;13:00;5,83;5,83;TRUE;0
39;2010;134;19;;;06:10;13:30;7,33;7,33;TRUE;1
39;2010;155;18;;;05:30;12:00;6,5;6,5;TRUE;2
39;2010;183;15;;;06:10;12:00;5,83;5,83;TRUE;3
39;2010;211;4;;;08:00;12:30;4,5;4,5;FALSE;0
39;2011;133;22;;;05:30;13:25;7,92;7,92;TRUE;1
39;2011;153;1;;;13:40;13:40;0;0;FALSE;0
39;2011;154;12;;;06:10;12:30;6,33;6,33;TRUE;2
39;2011;182;15;;;05:30;12:30;7;7;TRUE;3
39;2011;210;8;;;08:20;13:30;5,17;5,17;TRUE;0
39;2012;132;18;;;06:00;12:00;6;6;TRUE;1
39;2012;153;22;;;07:00;13:00;6;6;TRUE;2
39;2012;181;18;;;05:30;13:30;8;8;TRUE;3
39;2012;209;5;;;06:00;09:00;3;3;FALSE;0
39;2013;137;11;;;06:00;13:30;7,5;7,5;TRUE;0
39;2013;179;6;;;05:40;11:20;5,67;5,67;TRUE;0
39;2013;207;4;;;08:37;10:30;1,88;1,88;FALSE;0
39;2014;136;9;;;06:00;13:30;7,5;7,5;TRUE;1
39;2014;164;10;;;06:10;11:20;5,17;5,17;TRUE;2
39;2014;185;14;;;07:10;13:00;5,83;5,83;TRUE;3
39;2015;163;11;;;06:00;11:30;5,5;5,5;TRUE;0
39;2015;191;11;;;06:15;11:05;4,83;4,83;TRUE;0
39;2016;139;8;;;07:15;09:50;2,58;2,58;FALSE;1
39;2016;162;5;;;06:20;11:55;5,58;5,58;TRUE;2
39;2016;189;5;;;08:10;12:05;3,92;3,92;FALSE;3
39;2016;190;2;;;07:15;11:25;4,17;4,17;FALSE;0
39;2017;132;9;;;06:10;12:30;6,33;6,33;TRUE;1
39;2017;160;6;;;06:20;11:30;5,17;5,17;TRUE;2
39;2017;188;9;;;08:10;12:45;4,58;4,58;TRUE;3
39;2018;158;1;;;11:20;11:20;0;0;FALSE;0
39;2018;159;5;;;06:40;11:30;4,83;4,83;TRUE;0
39;2018;187;5;;;06:50;13:20;6,5;6,5;TRUE;0
39;2019;130;8;;;07:45;13:20;5,58;5,58;TRUE;1
39;2019;158;9;;;06:40;12:50;6,17;6,17;TRUE;2
39;2019;186;4;;;09:15;11:20;2,08;2,08;FALSE;3
40;1999;164;6;;;07:00;12:10;5,17;5,17;TRUE;0
40;1999;185;14;;;06:45;13:00;6,25;6,25;TRUE;0
40;2000;135;25;;;07:15;13:05;5,83;5,83;TRUE;1
40;2000;164;32;;;07:30;13:00;5,5;5,5;TRUE;2
40;2000;177;27;;;07:35;13:40;6,08;6,08;TRUE;3
40;2002;146;14;;;07:30;12:35;5,08;5,08;TRUE;1
40;2002;167;24;;;07:30;13:35;6,08;6,08;TRUE;2
40;2002;188;15;;;07:30;13:45;6,25;6,25;TRUE;3
40;2003;138;13;;;07:45;13:30;5,75;5,75;TRUE;0
40;2003;193;14;;;07:15;13:00;5,75;5,75;TRUE;0
40;2004;137;24;;;07:55;13:45;5,83;5,83;TRUE;1
40;2004;165;23;;;07:15;13:45;6,5;6,5;TRUE;2
40;2004;182;22;;;07:05;13:10;6,08;6,08;TRUE;3
40;2005;142;17;;;07:45;12:25;4,67;4,67;TRUE;1
40;2005;170;19;;;07:15;13:10;5,92;5,92;TRUE;2
40;2005;190;6;;;08:00;09:35;1,58;1,58;FALSE;3
41a;1996;193;2;;;13:00;13:00;0;0;FALSE;0
41a;1998;209;1;;;13:30;13:30;0;0;FALSE;0
41a;2000;152;1;;;13:30;13:30;0;0;FALSE;0
41a;2001;165;1;;;09:00;09:00;0;0;FALSE;0
42;1996;126;35;;;05:55;11:10;5,25;5,25;TRUE;1
42;1996;147;31;;;05:50;09:55;4,08;4,08;TRUE;0
42;1996;168;34;;;05:35;10:30;4,92;4,92;TRUE;2
42;1996;188;22;;;05:35;09:12;3,62;3,62;FALSE;3
42;1997;137;23;;;05:55;10:52;4,95;4,95;TRUE;0
42;1997;151;31;;;05:20;09:00;3,67;3,67;FALSE;0
42;1997;186;34;;;05:25;10:15;4,83;4,83;TRUE;0
42;1998;136;38;;;05:55;11:02;5,12;5,12;TRUE;1
42;1998;150;36;;;05:27;10:34;5,12;5,12;TRUE;0
42;1998;171;26;;;05:17;11:00;5,72;5,72;TRUE;2
42;1998;189;21;;;05:50;10:38;4,8;4,8;TRUE;3
42;1999;121;3;;;06:09;09:52;3,72;3,72;FALSE;0
42;1999;135;9;;;05:40;10:50;5,17;5,17;TRUE;1
42;1999;149;3;;;05:32;07:12;1,67;1,67;FALSE;0
42;1999;162;2;;;06:30;06:48;0,3;0,3;FALSE;0
42;1999;167;6;;;05:33;09:55;4,37;4,37;TRUE;2
42;1999;189;4;;;05:40;10:17;4,62;4,62;FALSE;3
42;2000;127;23;;;06:00;10:55;4,92;4,92;TRUE;1
42;2000;155;45;;;05:30;11:10;5,67;5,67;TRUE;0
42;2000;169;34;;;05:33;10:21;4,8;4,8;TRUE;2
42;2000;181;45;;;05:43;11:05;5,37;5,37;TRUE;3
42;2001;131;6;;;07:06;10:42;3,6;3,6;FALSE;0
42;2001;146;23;;;05:35;11:06;5,52;5,52;TRUE;0
42;2001;160;13;;;06:09;10:55;4,77;4,77;TRUE;0
42;2001;173;9;;;05:25;09:55;4,5;4,5;TRUE;0
42;2002;123;27;;;06:12;10:42;4,5;4,5;TRUE;1
42;2002;138;39;;;05:20;10:25;5,08;5,08;TRUE;0
42;2002;153;35;;;05:20;11:00;5,67;5,67;TRUE;0
42;2002;168;33;;;05:10;10:49;5,65;5,65;TRUE;2
42;2002;189;36;;;05:20;09:17;3,95;3,95;FALSE;3
42;2003;136;18;;;05:45;09:14;3,48;3,48;FALSE;0
42;2003;149;34;;;05:24;10:41;5,28;5,28;TRUE;0
42;2003;164;25;;;05:20;11:06;5,77;5,77;TRUE;0
43;1997;138;14;;;05:50;10:07;4,28;4,28;TRUE;1
43;1997;162;14;;;05:41;08:39;2,97;2,97;FALSE;2
43;1997;188;13;;;05:30;10:39;5,15;5,15;TRUE;3
43;1998;137;15;;;05:36;10:06;4,5;4,5;TRUE;1
43;1998;150;24;;;05:37;10:20;4,72;4,72;TRUE;0
43;1998;171;13;;;05:26;11:22;5,93;5,93;TRUE;2
43;1998;189;8;;;06:02;10:00;3,97;3,97;FALSE;3
43;1999;121;8;;;06:00;09:35;3,58;3,58;FALSE;0
43;1999;135;1;;;06:10;06:10;0;0;FALSE;1
43;1999;149;5;;;06:10;10:45;4,58;4,58;TRUE;0
43;1999;162;4;;;07:15;08:48;1,55;1,55;FALSE;0
43;1999;168;5;;;05:35;09:55;4,33;4,33;TRUE;2
43;1999;189;9;;;05:45;11:25;5,67;5,67;TRUE;3
43;2000;127;9;;;06:10;09:25;3,25;3,25;FALSE;1
43;2000;155;31;;;05:45;11:30;5,75;5,75;TRUE;0
43;2000;169;28;;;06:00;11:35;5,58;5,58;TRUE;2
43;2000;181;34;;;05:50;11:50;6;6;TRUE;3
43;2001;131;1;;;05:50;05:50;0;0;FALSE;0
43;2001;146;1;;;09:10;09:10;0;0;FALSE;0
43;2001;160;1;;;07:00;07:00;0;0;FALSE;0
43;2001;173;31;;;05:53;11:45;5,87;5,87;TRUE;0
43;2002;128;21;;;05:25;11:05;5,67;5,67;TRUE;1
43;2002;139;19;;;05:40;10:25;4,75;4,75;TRUE;0
43;2002;152;42;;;05:30;10:45;5,25;5,25;TRUE;0
43;2002;168;35;;;05:30;11:15;5,75;5,75;TRUE;2
43;2002;181;40;;;05:35;11:15;5,67;5,67;TRUE;3
44a;1997;139;13;;;05:57;09:00;3,05;3,05;FALSE;1
44a;1997;164;26;;;05:23;09:25;4,03;4,03;TRUE;2
44a;1997;189;12;;;05:32;09:43;4,18;4,18;TRUE;3
44a;1998;135;22;;;05:35;10:25;4,83;4,83;TRUE;1
44a;1998;149;19;;;05:31;09:35;4,07;4,07;TRUE;0
44a;1998;174;16;;;05:15;10:00;4,75;4,75;TRUE;2
44a;1998;195;4;;;05:32;09:09;3,62;3,62;FALSE;3
44a;1999;122;4;;;06:18;07:37;1,32;1,32;FALSE;0
44a;1999;136;6;;;05:47;08:00;2,22;2,22;FALSE;1
44a;1999;150;12;;;05:50;10:32;4,7;4,7;TRUE;2
44a;1999;170;11;;;05:30;08:58;3,47;3,47;FALSE;0
44a;1999;191;12;;;05:32;11:25;5,88;5,88;TRUE;3
44a;2000;128;11;;;06:15;11:18;5,05;5,05;TRUE;1
44a;2000;161;17;;;05:20;09:20;4;4;TRUE;2
44a;2000;170;16;;;06:08;10:15;4,12;4,12;TRUE;0
44a;2000;183;26;;;05:33;11:05;5,53;5,53;TRUE;3
44a;2002;128;5;;;07:17;10:30;3,22;3,22;FALSE;0
44a;2002;140;9;;;05:40;10:05;4,42;4,42;TRUE;0
44a;2002;151;7;;;05:30;10:15;4,75;4,75;TRUE;0
44a;2002;169;10;;;05:45;10:00;4,25;4,25;TRUE;0
44b;2004;122;8;;;06:40;12:00;5,33;5,33;TRUE;0
44b;2004;137;13;;;06:15;13:05;6,83;6,83;TRUE;0
44b;2004;158;18;;;06:00;13:05;7,08;7,08;TRUE;1
44b;2004;177;8;;;06:00;11:15;5,25;5,25;TRUE;2
44b;2004;196;5;;;06:35;12:10;5,58;5,58;TRUE;3
44b;2006;162;74;;;06:00;13:00;7;7;TRUE;1
44b;2006;175;53;;;06:30;11:50;5,33;5,33;TRUE;2
44b;2006;189;58;;;06:15;13:00;6,75;6,75;TRUE;3
44b;2007;138;47;;;06:35;12:25;5,83;5,83;TRUE;0
44b;2007;154;62;;;06:15;12:15;6;6;TRUE;0
44b;2007;167;61;;;05:35;11:00;5,42;5,42;TRUE;0
44b;2007;189;78;;;06:05;12:30;6,42;6,42;TRUE;0
44c;2010;141;17;;;05:40;10:20;4,67;4,67;TRUE;1
44c;2010;155;19;;;05:20;11:05;5,75;5,75;TRUE;2
44c;2010;183;25;;;05:45;10:15;4,5;4,5;TRUE;3
44c;2010;190;13;;;05:25;09:00;3,58;3,58;FALSE;0
44c;2011;134;14;;;06:00;11:10;5,17;5,17;TRUE;0
44c;2011;148;31;;;05:40;11:15;5,58;5,58;TRUE;1
44c;2011;162;15;;;05:20;11:00;5,67;5,67;TRUE;2
44c;2011;176;9;;;05:20;08:40;3,33;3,33;FALSE;0
44c;2011;191;10;;;05:15;09:35;4,33;4,33;TRUE;3
44c;2013;147;28;;;05:43;11:00;5,28;5,28;TRUE;1
44c;2013;156;28;;;05:30;11:30;6;6;TRUE;2
44c;2013;182;27;;;05:30;11:00;5,5;5,5;TRUE;0
44c;2013;193;16;;;05:45;10:00;4,25;4,25;TRUE;3
44c;2014;143;22;;;06:00;12:00;6;6;TRUE;1
44c;2014;157;32;;;05:50;10:45;4,92;4,92;TRUE;2
44c;2014;170;27;;;05:30;11:30;6;6;TRUE;0
44c;2014;185;26;;;05:30;11:00;5,5;5,5;TRUE;3
44c;2015;142;11;;;05:30;11:30;6;6;TRUE;1
44c;2015;162;30;;;05:00;11:30;6,5;6,5;TRUE;2
44c;2015;177;15;;;05:30;07:30;2;2;FALSE;3
44c;2016;148;55;;;05:30;11:30;6;6;TRUE;1
44c;2016;160;69;;;05:30;12:00;6,5;6,5;TRUE;2
44c;2016;180;72;;;05:30;11:30;6;6;TRUE;0
44c;2016;188;64;;;05:00;11:00;6;6;TRUE;3
44c;2017;142;9;;;06:00;11:30;5,5;5,5;TRUE;1
44c;2017;164;18;;;05:30;10:30;5;5;TRUE;2
44c;2017;174;11;;;05:15;10:30;5,25;5,25;TRUE;0
44c;2017;185;29;;;05:30;12:30;7;7;TRUE;3
44c;2018;144;9;;;05:45;10:45;5;5;TRUE;1
44c;2018;159;15;;;05:30;11:30;6;6;TRUE;2
44c;2018;176;14;;;05:30;11:30;6;6;TRUE;3
44c;2018;192;8;;;06:00;09:30;3,5;3,5;FALSE;0
45;2000;133;14;;;06:10;11:50;5,67;5,67;TRUE;1
45;2000;159;24;;;05:35;10:50;5,25;5,25;TRUE;0
45;2000;170;15;;;05:45;08:50;3,08;3,08;FALSE;2
45;2000;184;18;;;05:30;10:15;4,75;4,75;TRUE;3
45;2001;174;1;;;07:00;07:00;0;0;FALSE;0
46;1999;188;6;;;07:00;13:00;6;6;TRUE;0
46;2000;152;5;;;07:40;12:40;5;5;TRUE;0
46;2000;187;3;;;06:00;11:00;5;5;FALSE;0
46;2001;150;1;;;07:15;07:15;0;0;FALSE;1
46;2001;171;4;;;06:10;10:50;4,67;4,67;FALSE;2
46;2001;185;1;;;10:30;10:30;0;0;FALSE;3
46;2002;149;4;;;06:40;11:45;5,08;5,08;FALSE;0
46;2002;170;5;;;06:55;13:15;6,33;6,33;TRUE;0
46;2004;147;40;;;05:30;10:30;5;5;TRUE;1
46;2004;169;56;;;06:30;12:15;5,75;5,75;TRUE;2
46;2004;189;61;;;06:30;12:45;6,25;6,25;TRUE;3
46;2005;146;2;;;08:05;08:05;0;0;FALSE;0
46;2005;147;1;;;07:05;07:05;0;0;FALSE;1
46;2005;172;7;;;05:30;12:15;6,75;6,75;TRUE;2
46;2005;193;1;;;06:00;06:00;0;0;FALSE;3
46;2006;144;5;;;07:10;11:00;3,83;3,83;FALSE;1
46;2006;159;3;;;07:30;09:00;1,5;1,5;FALSE;2
46;2006;193;5;;;07:00;11:00;4;4;TRUE;3
46;2007;164;5;;;08:00;09:15;1,25;1,25;FALSE;0
46;2007;192;6;;;08:30;13:00;4,5;4,5;TRUE;0
47;2001;144;45;;;07:05;10:40;3,58;3,58;FALSE;1
47;2001;171;36;;;06:37;10:50;4,22;4,22;TRUE;2
47;2001;196;34;;;07:00;11:00;4;4;TRUE;3
47;2001;205;4;;;07:45;09:40;1,92;1,92;FALSE;0
47;2001;206;3;;;08:15;10:25;2,17;2,17;FALSE;0
47;2001;207;5;;;08:00;09:20;1,33;1,33;FALSE;0
47;2001;208;2;;;07:00;08:30;1,5;1,5;FALSE;0
47;2001;209;1;;;10:30;10:30;0;0;FALSE;0
47;2001;210;4;;;07:15;09:00;1,75;1,75;FALSE;0
47;2001;211;2;;;07:30;08:00;0,5;0,5;FALSE;0
47;2002;152;35;;;07:00;10:20;3,33;3,33;FALSE;1
47;2002;180;42;;;07:00;10:00;3;3;FALSE;2
47;2002;195;54;;;06:55;11:05;4,17;4,17;TRUE;3
47;2003;148;37;;;07:00;10:20;3,33;3,33;FALSE;1
47;2003;172;25;;;06:43;10:28;3,75;3,75;FALSE;2
47;2003;190;34;;;06:30;10:20;3,83;3,83;FALSE;3
47;2004;147;8;;;07:06;09:21;2,25;2,25;FALSE;1
47;2004;168;7;;;06:45;09:00;2,25;2,25;FALSE;2
47;2004;188;53;;;06:45;10:25;3,67;3,67;FALSE;3
47;2005;140;47;;;07:05;11:15;4,17;4,17;TRUE;1
47;2005;168;34;;;06:50;10:40;3,83;3,83;FALSE;2
47;2005;193;42;;;06:47;11:15;4,47;4,47;TRUE;3
47;2006;144;57;;;07:05;12:04;4,98;4,98;TRUE;1
47;2006;167;47;;;06:39;10:55;4,27;4,27;TRUE;2
47;2006;188;39;;;06:35;11:14;4,65;4,65;TRUE;3
47;2006;192;31;;;06:35;11:30;4,92;4,92;TRUE;0
47;2007;143;23;;;06:05;10:55;4,83;4,83;TRUE;1
47;2007;171;41;;;06:42;11:20;4,63;4,63;TRUE;2
47;2007;192;40;;;06:40;11:35;4,92;4,92;TRUE;3
47;2008;142;49;;;06:43;11:20;4,62;4,62;TRUE;1
47;2008;170;45;;;05:45;11:24;5,65;5,65;TRUE;2
47;2008;191;69;;;06:30;11:20;4,83;4,83;TRUE;3
47;2009;140;48;;;06:20;10:14;3,9;3,9;FALSE;1
47;2009;168;45;;;06:05;11:14;5,15;5,15;TRUE;2
47;2009;189;56;;;06:15;11:35;5,33;5,33;TRUE;3
47;2010;139;72;;;05:45;11:30;5,75;5,75;TRUE;1
47;2010;168;60;;;06:30;12:05;5,58;5,58;TRUE;2
47;2010;188;42;;;06:25;11:30;5,08;5,08;TRUE;3
47;2011;138;36;;;06:40;11:00;4,33;4,33;TRUE;1
47;2011;166;47;;;06:30;11:55;5,42;5,42;TRUE;2
47;2011;187;56;;;06:35;12:15;5,67;5,67;TRUE;3
47;2012;137;40;;;06:45;11:15;4,5;4,5;TRUE;1
47;2012;166;68;;;06:15;11:30;5,25;5,25;TRUE;2
47;2012;186;77;;;06:30;12:30;6;6;TRUE;3
47;2013;135;55;;;06:45;10:50;4,08;4,08;TRUE;1
47;2013;163;51;;;06:30;11:04;4,57;4,57;TRUE;2
47;2013;191;32;;;06:40;11:15;4,58;4,58;TRUE;3
47;2014;134;57;;;06:30;12:00;5,5;5,5;TRUE;1
47;2014;169;42;;;06:15;12:00;5,75;5,75;TRUE;2
47;2014;190;42;;;06:15;11:30;5,25;5,25;TRUE;3
47;2015;139;38;;;06:30;11:30;5;5;TRUE;1
47;2015;167;63;;;06:00;12:45;6,75;6,75;TRUE;2
47;2015;188;49;;;06:15;12:00;5,75;5,75;TRUE;3
47;2016;131;49;;;07:00;12:00;5;5;TRUE;1
47;2016;173;1;;;06:30;06:30;0;0;FALSE;0
47;2016;174;34;;;06:15;11:00;4,75;4,75;TRUE;2
47;2016;188;59;;;06:30;11:45;5,25;5,25;TRUE;3
47;2017;132;47;;;06:55;11:50;4,92;4,92;TRUE;1
47;2017;158;41;;;06:35;12:05;5,5;5,5;TRUE;2
47;2017;185;43;;;06:30;12:05;5,58;5,58;TRUE;3
47;2018;137;41;;;06:43;11:23;4,67;4,67;TRUE;1
47;2018;170;51;;;06:20;11:45;5,42;5,42;TRUE;2
47;2018;192;22;;;06:40;12:00;5,33;5,33;TRUE;3
49;2000;135;21;;;07:50;13:15;5,42;5,42;TRUE;1
49;2000;153;46;;;06:30;13:30;7;7;TRUE;2
49;2000;177;31;;;06:10;13:20;7,17;7,17;TRUE;3
49;2001;140;21;;;06:05;12:00;5,92;5,92;TRUE;1
49;2001;161;20;;;06:20;12:30;6,17;6,17;TRUE;2
49;2001;175;10;;;06:40;11:10;4,5;4,5;TRUE;3
49;2002;132;33;;;06:45;12:45;6;6;TRUE;1
49;2002;153;21;;;06:05;13:15;7,17;7,17;TRUE;2
49;2002;181;14;;;06:25;12:30;6,08;6,08;TRUE;3
49;2003;131;20;;;06:25;12:30;6,08;6,08;TRUE;1
49;2003;152;14;;;06:20;12:00;5,67;5,67;TRUE;2
49;2003;180;9;;;07:04;10:30;3,43;3,43;FALSE;3
50;2000;145;5;;;06:20;09:15;2,92;2,92;FALSE;1
50;2000;172;6;;;06:15;10:45;4,5;4,5;TRUE;2
50;2000;188;6;;;06:15;10:00;3,75;3,75;FALSE;3
50;2001;149;4;;;07:20;10:30;3,17;3,17;FALSE;1
50;2001;166;8;;;06:40;10:15;3,58;3,58;FALSE;2
50;2001;196;7;;;07:10;11:00;3,83;3,83;FALSE;3
50;2003;150;4;;;08:45;10:10;1,42;1,42;FALSE;1
50;2003;167;8;;;06:10;10:00;3,83;3,83;FALSE;2
50;2003;192;9;;;06:10;10:00;3,83;3,83;FALSE;3
50;2004;152;11;;;06:36;10:45;4,15;4,15;TRUE;1
50;2004;178;11;;;06:20;09:25;3,08;3,08;FALSE;2
50;2004;188;8;;;06:12;11:30;5,3;5,3;TRUE;3
50;2010;144;13;;;07:34;12:45;5,18;5,18;TRUE;0
50;2010;163;16;;;07:00;12:06;5,1;5,1;TRUE;0
50;2010;167;1;;;09:30;09:30;0;0;FALSE;0
50;2010;177;10;;;07:15;10:08;2,88;2,88;FALSE;0
50;2011;159;17;;;06:30;12:04;5,57;5,57;TRUE;1
50;2011;181;13;;;07:04;12:02;4,97;4,97;TRUE;2
50;2011;204;7;;;07:50;12:05;4,25;4,25;TRUE;3
50;2013;152;13;;;08:02;12:16;4,23;4,23;TRUE;1
50;2013;182;7;;;06:43;08:20;1,62;1,62;FALSE;2
50;2013;198;12;;;07:13;11:37;4,4;4,4;TRUE;3
50;2014;172;20;;;07:10;11:55;4,75;4,75;TRUE;0
50;2014;183;12;;;06:45;11:45;5;5;TRUE;0
50;2014;199;18;;;06:58;12:15;5,28;5,28;TRUE;0
50;2017;147;2;;;09:14;10:00;0,77;0,77;FALSE;1
50;2017;176;8;;;07:14;11:45;4,52;4,52;TRUE;2
50;2017;195;5;;;07:24;12:20;4,93;4,93;TRUE;3
50;2018;131;4;;;07:50;12:32;4,7;4,7;FALSE;0
50;2018;181;11;;;06:56;12:20;5,4;5,4;TRUE;0
50;2018;195;5;;;07:50;11:50;4;4;TRUE;0
50;2019;151;5;;;08:20;12:58;4,63;4,63;TRUE;1
50;2019;181;4;;;07:24;12:17;4,88;4,88;FALSE;2
50;2019;194;10;;;07:20;12:16;4,93;4,93;TRUE;3
51;2000;155;5;;;07:15;13:00;5,75;5,75;TRUE;0
51;2000;184;11;;;07:30;13:00;5,5;5,5;TRUE;0
51;2001;148;2;;;09:15;12:15;3;3;FALSE;0
51;2001;173;6;;;07:30;13:00;5,5;5,5;TRUE;0
51;2002;153;7;;;07:15;12:00;4,75;4,75;TRUE;0
51;2002;178;4;;;06:30;09:45;3,25;3,25;FALSE;0
51;2003;164;2;;;07:30;10:30;3;3;FALSE;0
51;2003;192;5;;;06:45;11:00;4,25;4,25;TRUE;0
51;2004;157;9;;;06:00;10:30;4,5;4,5;TRUE;0
51;2004;188;9;;;07:00;09:10;2,17;2,17;FALSE;0
51;2005;130;6;;;07:20;11:10;3,83;3,83;FALSE;1
51;2005;163;10;;;05:45;11:40;5,92;5,92;TRUE;2
51;2005;191;10;;;06:00;11:00;5;5;TRUE;3
51;2007;128;1;;;09:00;09:00;0;0;FALSE;1
51;2007;166;8;;;06:20;08:00;1,67;1,67;FALSE;2
51;2007;194;17;;;06:30;11:15;4,75;4,75;TRUE;3
51;2008;137;4;;;07:00;10:15;3,25;3,25;FALSE;1
51;2008;171;5;;;06:15;07:30;1,25;1,25;FALSE;2
51;2008;198;9;;;06:45;10:30;3,75;3,75;FALSE;3
51;2009;190;12;;;06:30;10:30;4;4;TRUE;0
51;2010;128;5;;;07:00;10:45;3,75;3,75;FALSE;1
51;2010;156;7;;;06:30;09:55;3,42;3,42;FALSE;2
51;2010;189;14;;;07:00;09:30;2,5;2,5;FALSE;3
51;2011;130;9;;;06:30;11:00;4,5;4,5;TRUE;1
51;2011;152;14;;;05:50;09:45;3,92;3,92;FALSE;2
51;2011;186;38;;;06:45;12:15;5,5;5,5;TRUE;3
51;2013;129;4;;;06:30;09:00;2,5;2,5;FALSE;1
51;2013;165;9;;;06:00;10:30;4,5;4,5;TRUE;2
51;2013;198;8;;;08:40;10:35;1,92;1,92;FALSE;3
51;2014;135;2;;;07:00;10:00;3;3;FALSE;1
51;2014;164;36;;;06:00;10:45;4,75;4,75;TRUE;2
51;2014;188;41;;;06:00;10:30;4,5;4,5;TRUE;3
51;2015;128;20;;;06:30;11:30;5;5;TRUE;1
51;2015;157;17;;;06:00;10:30;4,5;4,5;TRUE;2
51;2015;184;24;;;06:15;10:30;4,25;4,25;TRUE;3
51;2016;138;8;;;06:55;11:20;4,42;4,42;TRUE;1
51;2016;168;13;;;06:00;11:45;5,75;5,75;TRUE;2
51;2016;188;30;;;06:15;12:00;5,75;5,75;TRUE;3
51;2017;136;8;;;10:38;12:09;1,52;1,52;FALSE;1
51;2017;166;20;;;05:30;11:00;5,5;5,5;TRUE;2
51;2017;185;30;;;06:30;12:00;5,5;5,5;TRUE;3
51;2018;135;13;;;06:30;11:00;4,5;4,5;TRUE;1
51;2018;159;16;;;06:30;12:45;6,25;6,25;TRUE;2
51;2018;187;16;;;06:15;10:30;4,25;4,25;TRUE;3
52;2000;159;13;;;08:15;12:45;4,5;4,5;TRUE;0
52;2000;182;7;;;06:50;12:15;5,42;5,42;TRUE;0
52;2000;201;6;;;07:30;12:30;5;5;TRUE;0
52;2001;131;5;;;07:00;12:15;5,25;5,25;TRUE;1
52;2001;150;10;;;06:50;12:45;5,92;5,92;TRUE;2
52;2001;175;10;;;07:00;12:50;5,83;5,83;TRUE;3
52;2002;115;3;;;06:50;10:05;3,25;3,25;FALSE;1
52;2002;151;14;;;06:00;11:15;5,25;5,25;TRUE;2
52;2002;176;6;;;05:30;08:15;2,75;2,75;FALSE;3
52;2003;126;3;;;07:45;10:45;3;3;FALSE;1
52;2003;162;13;;;05:45;10:00;4,25;4,25;TRUE;2
52;2003;190;6;;;07:30;10:45;3,25;3,25;FALSE;3
52;2004;156;1;;;06:00;06:00;0;0;FALSE;0
52;2004;189;6;;;06:00;07:00;1;1;FALSE;0
52;2007;124;3;;;09:45;09:45;0;0;FALSE;1
52;2007;164;19;;;05:30;11:00;5,5;5,5;TRUE;2
52;2007;188;35;;;06:00;09:30;3,5;3,5;FALSE;3
52;2008;136;8;;;06:10;09:20;3,17;3,17;FALSE;1
52;2008;170;5;;;05:55;08:15;2,33;2,33;FALSE;2
52;2008;197;5;;;06:30;10:30;4;4;TRUE;3
52;2009;124;6;;;07:30;10:30;3;3;FALSE;1
52;2009;155;13;;;05:50;10:30;4,67;4,67;TRUE;2
52;2009;189;7;;;07:30;11:35;4,08;4,08;TRUE;3
52;2010;126;7;;;07:00;11:00;4;4;TRUE;1
52;2010;154;19;;;06:15;11:50;5,58;5,58;TRUE;2
52;2010;188;5;;;08:30;11:05;2,58;2,58;FALSE;3
53;2000;154;27;;;07:00;13:15;6,25;6,25;TRUE;0
53;2000;171;16;;;07:00;11:30;4,5;4,5;TRUE;0
53;2000;199;21;;;07:45;13:15;5,5;5,5;TRUE;0
53;2001;127;7;;;07:00;11:00;4;4;TRUE;1
53;2001;149;9;;;07:00;13:15;6,25;6,25;TRUE;2
53;2001;174;16;;;07:00;13:00;6;6;TRUE;3
53;2002;114;7;;;07:15;09:30;2,25;2,25;FALSE;0
53;2002;150;11;;;06:00;09:30;3,5;3,5;FALSE;0
53;2002;175;10;;;05:45;11:20;5,58;5,58;TRUE;0
53;2003;124;4;;;07:00;10:00;3;3;FALSE;1
